offer_id,date,date_iso,price,price_clean,change,change_clean,is_increase
315586628,29 мар 2025,2025-03-29 00:00:00,80 000 ₽/мес.,80000,,,False
311457628,9 мар 2025,2025-03-09 00:00:00,99 997 ₽/мес.,99997,3 ₽,-3,False
311457628,27 фев 2025,2025-02-27 00:00:00,100 000 ₽/мес.,100000,5 000 ₽,-5000,False
311457628,13 фев 2025,2025-02-13 00:00:00,105 000 ₽/мес.,105000,5 000 ₽,-5000,False
311457628,4 фев 2025,2025-02-04 00:00:00,110 000 ₽/мес.,110000,5 000 ₽,-5000,False
311457628,30 янв 2025,2025-01-30 00:00:00,115 000 ₽/мес.,115000,5 000 ₽,-5000,False
311457628,24 янв 2025,2025-01-24 00:00:00,120 000 ₽/мес.,120000,5 000 ₽,-5000,False
311457628,16 янв 2025,2025-01-16 00:00:00,125 000 ₽/мес.,125000,5 000 ₽,-5000,False
311457628,19 дек 2024,2024-12-19 00:00:00,130 000 ₽/мес.,130000,,,False
312592732,24 мар 2025,2025-03-24 00:00:00,90 000 ₽/мес.,90000,5 000 ₽,-5000,False
312592732,7 мар 2025,2025-03-07 00:00:00,95 000 ₽/мес.,95000,3 000 ₽,-3000,False
312592732,28 фев 2025,2025-02-28 00:00:00,98 000 ₽/мес.,98000,2 000 ₽,-2000,False
312592732,18 фев 2025,2025-02-18 00:00:00,100 000 ₽/мес.,100000,5 000 ₽,-5000,False
312592732,26 янв 2025,2025-01-26 00:00:00,105 000 ₽/мес.,105000,5 000 ₽,-5000,False
312592732,20 янв 2025,2025-01-20 00:00:00,110 000 ₽/мес.,110000,,,False
316195068,12 апр 2025,2025-04-12 00:00:00,100 000 ₽/мес.,100000,20 000 ₽,-20000,False
316195068,12 апр 2025,2025-04-12 00:00:00,120 000 ₽/мес.,120000,,,False
316061773,12 апр 2025,2025-04-12 00:00:00,91 000 ₽/мес.,91000,6 000 ₽,+6000,True
316061773,11 апр 2025,2025-04-11 00:00:00,85 000 ₽/мес.,85000,30 000 ₽,+30000,True
316061773,10 апр 2025,2025-04-10 00:00:00,55 000 ₽/мес.,55000,5 000 ₽,+5000,True
316061773,9 апр 2025,2025-04-09 00:00:00,50 000 ₽/мес.,50000,,,False
316031652,11 апр 2025,2025-04-11 00:00:00,78 000 ₽/мес.,78000,2 000 ₽,-2000,False
316031652,8 апр 2025,2025-04-08 00:00:00,80 000 ₽/мес.,80000,,,False
315916928,11 апр 2025,2025-04-11 00:00:00,86 000 ₽/мес.,86000,2 000 ₽,-2000,False
315916928,5 апр 2025,2025-04-05 00:00:00,88 000 ₽/мес.,88000,,,False
315910730,11 апр 2025,2025-04-11 00:00:00,74 999 ₽/мес.,74999,5 000 ₽,-5000,False
315910730,5 апр 2025,2025-04-05 00:00:00,79 999 ₽/мес.,79999,,,False
315908091,13 апр 2025,2025-04-13 00:00:00,100 000 ₽/мес.,100000,10 000 ₽,-10000,False
315908091,5 апр 2025,2025-04-05 00:00:00,110 000 ₽/мес.,110000,,,False
296697408,13 апр 2025,2025-04-13 00:00:00,88 000 ₽/мес.,88000,4 000 ₽,+4000,True
296697408,7 июл 2024,2024-07-07 00:00:00,84 000 ₽/мес.,84000,3 000 ₽,-3000,False
296697408,18 мар 2024,2024-03-18 00:00:00,87 000 ₽/мес.,87000,8 000 ₽,-8000,False
296697408,5 фев 2024,2024-02-05 00:00:00,95 000 ₽/мес.,95000,10 000 ₽,-10000,False
296697408,25 дек 2023,2023-12-25 00:00:00,105 000 ₽/мес.,105000,,,False
315909802,Сегодня,2025-04-14 00:00:00,60 000 ₽/мес.,60000,5 000 ₽,-5000,False
315909802,5 апр 2025,2025-04-05 00:00:00,65 000 ₽/мес.,65000,,,False
284081870,Сегодня,2025-04-14 00:00:00,70 000 ₽/мес.,70000,5 000 ₽,-5000,False
284081870,5 апр 2025,2025-04-05 00:00:00,75 000 ₽/мес.,75000,,,False
316133349,13 апр 2025,2025-04-13 00:00:00,120 000 ₽/мес.,120000,5 000 ₽,-5000,False
316133349,11 апр 2025,2025-04-11 00:00:00,125 000 ₽/мес.,125000,25 000 ₽,+25000,True
316133349,10 апр 2025,2025-04-10 00:00:00,100 000 ₽/мес.,100000,,,False
316293287,14 апр 2025,2025-04-14 00:00:00,100 000 ₽/мес.,100000,20 000 ₽,-20000,False
316293287,14 апр 2025,2025-04-14 00:00:00,120 000 ₽/мес.,120000,,,False
316261539,14 апр 2025,2025-04-14 00:00:00,100 000 ₽/мес.,100000,15 000 ₽,-15000,False
316261539,14 апр 2025,2025-04-14 00:00:00,115 000 ₽/мес.,115000,,,False
316131167,Сегодня,2025-04-15 00:00:00,85 000 ₽/мес.,85000,5 000 ₽,-5000,False
316131167,10 апр 2025,2025-04-10 00:00:00,90 000 ₽/мес.,90000,,,False
316063232,Сегодня,2025-04-15 00:00:00,70 000 ₽/мес.,70000,5 000 ₽,-5000,False
316063232,9 апр 2025,2025-04-09 00:00:00,75 000 ₽/мес.,75000,,,False
315998815,Сегодня,2025-04-15 00:00:00,90 000 ₽/мес.,90000,5 000 ₽,-5000,False
315998815,8 апр 2025,2025-04-08 00:00:00,95 000 ₽/мес.,95000,,,False
315881468,12 апр 2025,2025-04-12 00:00:00,75 000 ₽/мес.,75000,5 000 ₽,-5000,False
315881468,4 апр 2025,2025-04-04 00:00:00,80 000 ₽/мес.,80000,,,False
315791406,14 апр 2025,2025-04-14 00:00:00,70 000 ₽/мес.,70000,5 000 ₽,-5000,False
315791406,3 апр 2025,2025-04-03 00:00:00,75 000 ₽/мес.,75000,,,False
315774297,6 апр 2025,2025-04-06 00:00:00,85 000 ₽/мес.,85000,5 000 ₽,-5000,False
315774297,2 апр 2025,2025-04-02 00:00:00,90 000 ₽/мес.,90000,,,False
315765102,Сегодня,2025-04-15 00:00:00,70 000 ₽/мес.,70000,5 000 ₽,-5000,False
315765102,2 апр 2025,2025-04-02 00:00:00,75 000 ₽/мес.,75000,,,False
315589115,Сегодня,2025-04-15 00:00:00,95 000 ₽/мес.,95000,15 000 ₽,-15000,False
315589115,1 апр 2025,2025-04-01 00:00:00,110 000 ₽/мес.,110000,20 000 ₽,-20000,False
315589115,29 мар 2025,2025-03-29 00:00:00,130 000 ₽/мес.,130000,,,False
315586589,Сегодня,2025-04-15 00:00:00,85 000 ₽/мес.,85000,5 000 ₽,+5000,True
315586589,5 апр 2025,2025-04-05 00:00:00,80 000 ₽/мес.,80000,5 000 ₽,-5000,False
315586589,2 апр 2025,2025-04-02 00:00:00,85 000 ₽/мес.,85000,5 000 ₽,-5000,False
315586589,29 мар 2025,2025-03-29 00:00:00,90 000 ₽/мес.,90000,,,False
315529279,11 апр 2025,2025-04-11 00:00:00,75 000 ₽/мес.,75000,5 000 ₽,-5000,False
315529279,28 мар 2025,2025-03-28 00:00:00,80 000 ₽/мес.,80000,,,False
315317778,13 апр 2025,2025-04-13 00:00:00,100 000 ₽/мес.,100000,5 000 ₽,-5000,False
315317778,2 апр 2025,2025-04-02 00:00:00,105 000 ₽/мес.,105000,5 000 ₽,-5000,False
315317778,25 мар 2025,2025-03-25 00:00:00,110 000 ₽/мес.,110000,5 000 ₽,-5000,False
315317778,23 мар 2025,2025-03-23 00:00:00,115 000 ₽/мес.,115000,,,False
315314993,6 апр 2025,2025-04-06 00:00:00,90 000 ₽/мес.,90000,9 000 ₽,-9000,False
315314993,6 апр 2025,2025-04-06 00:00:00,99 000 ₽/мес.,99000,1 000 ₽,-1000,False
315314993,2 апр 2025,2025-04-02 00:00:00,100 000 ₽/мес.,100000,10 000 ₽,-10000,False
315314993,27 мар 2025,2025-03-27 00:00:00,110 000 ₽/мес.,110000,10 000 ₽,-10000,False
315314993,26 мар 2025,2025-03-26 00:00:00,120 000 ₽/мес.,120000,5 000 ₽,-5000,False
315314993,23 мар 2025,2025-03-23 00:00:00,125 000 ₽/мес.,125000,,,False
315288165,27 мар 2025,2025-03-27 00:00:00,45 000 ₽/мес.,45000,5 000 ₽,-5000,False
315288165,22 мар 2025,2025-03-22 00:00:00,50 000 ₽/мес.,50000,,,False
315236850,4 апр 2025,2025-04-04 00:00:00,70 000 ₽/мес.,70000,10 000 ₽,-10000,False
315236850,21 мар 2025,2025-03-21 00:00:00,80 000 ₽/мес.,80000,,,False
315093136,14 апр 2025,2025-04-14 00:00:00,70 000 ₽/мес.,70000,5 000 ₽,-5000,False
315093136,18 мар 2025,2025-03-18 00:00:00,75 000 ₽/мес.,75000,,,False
315000261,Сегодня,2025-04-15 00:00:00,80 000 ₽/мес.,80000,10 000 ₽,-10000,False
315000261,16 мар 2025,2025-03-16 00:00:00,90 000 ₽/мес.,90000,10 000 ₽,-10000,False
315000261,16 мар 2025,2025-03-16 00:00:00,100 000 ₽/мес.,100000,,,False
314971556,2 апр 2025,2025-04-02 00:00:00,60 000 ₽/мес.,60000,1 000 ₽,-1000,False
314971556,27 мар 2025,2025-03-27 00:00:00,61 000 ₽/мес.,61000,2 000 ₽,-2000,False
314971556,20 мар 2025,2025-03-20 00:00:00,63 000 ₽/мес.,63000,3 000 ₽,-3000,False
314971556,16 мар 2025,2025-03-16 00:00:00,66 000 ₽/мес.,66000,4 000 ₽,-4000,False
314971556,15 мар 2025,2025-03-15 00:00:00,70 000 ₽/мес.,70000,,,False
314901434,4 апр 2025,2025-04-04 00:00:00,70 000 ₽/мес.,70000,5 000 ₽,-5000,False
314901434,13 мар 2025,2025-03-13 00:00:00,75 000 ₽/мес.,75000,,,False
314893436,22 мар 2025,2025-03-22 00:00:00,60 000 ₽/мес.,60000,3 000 ₽,-3000,False
314893436,19 мар 2025,2025-03-19 00:00:00,63 000 ₽/мес.,63000,3 000 ₽,+3000,True
314893436,18 мар 2025,2025-03-18 00:00:00,60 000 ₽/мес.,60000,2 000 ₽,-2000,False
314893436,17 мар 2025,2025-03-17 00:00:00,62 000 ₽/мес.,62000,1 000 ₽,-1000,False
314893436,13 мар 2025,2025-03-13 00:00:00,63 000 ₽/мес.,63000,,,False
314727450,7 апр 2025,2025-04-07 00:00:00,85 000 ₽/мес.,85000,5 000 ₽,-5000,False
314727450,20 мар 2025,2025-03-20 00:00:00,90 000 ₽/мес.,90000,5 000 ₽,-5000,False
314727450,11 мар 2025,2025-03-11 00:00:00,95 000 ₽/мес.,95000,30 000 ₽,+30000,True
314727450,11 мар 2025,2025-03-11 00:00:00,65 000 ₽/мес.,65000,30 000 ₽,-30000,False
314727450,10 мар 2025,2025-03-10 00:00:00,95 000 ₽/мес.,95000,,,False
314588476,Сегодня,2025-04-15 00:00:00,90 000 ₽/мес.,90000,10 000 ₽,-10000,False
314588476,6 мар 2025,2025-03-06 00:00:00,100 000 ₽/мес.,100000,,,False
313697384,21 фев 2025,2025-02-21 00:00:00,80 000 ₽/мес.,80000,10 000 ₽,-10000,False
313697384,14 фев 2025,2025-02-14 00:00:00,90 000 ₽/мес.,90000,,,False
313660601,2 апр 2025,2025-04-02 00:00:00,98 000 ₽/мес.,98000,22 000 ₽,-22000,False
313660601,13 фев 2025,2025-02-13 00:00:00,120 000 ₽/мес.,120000,,,False
312606307,14 апр 2025,2025-04-14 00:00:00,90 000 ₽/мес.,90000,5 000 ₽,-5000,False
312606307,19 мар 2025,2025-03-19 00:00:00,95 000 ₽/мес.,95000,5 000 ₽,-5000,False
312606307,21 янв 2025,2025-01-21 00:00:00,100 000 ₽/мес.,100000,,,False
312250093,4 фев 2025,2025-02-04 00:00:00,75 000 ₽/мес.,75000,5 000 ₽,-5000,False
312250093,13 янв 2025,2025-01-13 00:00:00,80 000 ₽/мес.,80000,,,False
311906207,21 янв 2025,2025-01-21 00:00:00,70 000 ₽/мес.,70000,5 000 ₽,-5000,False
311906207,14 янв 2025,2025-01-14 00:00:00,75 000 ₽/мес.,75000,5 000 ₽,-5000,False
311906207,1 янв 2025,2025-01-01 00:00:00,80 000 ₽/мес.,80000,,,False
309703283,26 ноя 2024,2024-11-26 00:00:00,65 000 ₽/мес.,65000,5 000 ₽,-5000,False
309703283,20 ноя 2024,2024-11-20 00:00:00,70 000 ₽/мес.,70000,5 000 ₽,-5000,False
309703283,17 ноя 2024,2024-11-17 00:00:00,75 000 ₽/мес.,75000,10 000 ₽,-10000,False
309703283,9 ноя 2024,2024-11-09 00:00:00,85 000 ₽/мес.,85000,,,False
305561530,Сегодня,2025-04-15 00:00:00,95 000 ₽/мес.,95000,10 000 ₽,+10000,True
305561530,22 авг 2024,2024-08-22 00:00:00,85 000 ₽/мес.,85000,4 000 ₽,-4000,False
305561530,12 авг 2024,2024-08-12 00:00:00,89 000 ₽/мес.,89000,1 000 ₽,-1000,False
305561530,9 авг 2024,2024-08-09 00:00:00,90 000 ₽/мес.,90000,5 000 ₽,-5000,False
305561530,9 авг 2024,2024-08-09 00:00:00,95 000 ₽/мес.,95000,4 000 ₽,-4000,False
305561530,5 авг 2024,2024-08-05 00:00:00,99 000 ₽/мес.,99000,,,False
298374223,14 апр 2025,2025-04-14 00:00:00,100 000 ₽/мес.,100000,5 000 ₽,-5000,False
298374223,3 апр 2025,2025-04-03 00:00:00,105 000 ₽/мес.,105000,5 000 ₽,+5000,True
298374223,29 фев 2024,2024-02-29 00:00:00,100 000 ₽/мес.,100000,5 000 ₽,+5000,True
298374223,9 фев 2024,2024-02-09 00:00:00,95 000 ₽/мес.,95000,,,False
291986803,15 мар 2025,2025-03-15 00:00:00,70 000 ₽/мес.,70000,20 000 ₽,-20000,False
291986803,22 фев 2025,2025-02-22 00:00:00,90 000 ₽/мес.,90000,10 000 ₽,+10000,True
291986803,28 авг 2024,2024-08-28 00:00:00,80 000 ₽/мес.,80000,10 000 ₽,+10000,True
291986803,31 июл 2024,2024-07-31 00:00:00,70 000 ₽/мес.,70000,20 000 ₽,+20000,True
291986803,30 сен 2023,2023-09-30 00:00:00,50 000 ₽/мес.,50000,4 000 ₽,+4000,True
291986803,30 сен 2023,2023-09-30 00:00:00,46 000 ₽/мес.,46000,14 000 ₽,-14000,False
291986803,31 авг 2023,2023-08-31 00:00:00,60 000 ₽/мес.,60000,,,False
290031217,12 апр 2025,2025-04-12 00:00:00,90 000 ₽/мес.,90000,30 000 ₽,+30000,True
290031217,12 апр 2025,2025-04-12 00:00:00,60 000 ₽/мес.,60000,,,False
286133934,Сегодня,2025-04-15 00:00:00,80 000 ₽/мес.,80000,8 000 ₽,+8000,True
286133934,11 мар 2024,2024-03-11 00:00:00,72 000 ₽/мес.,72000,9 000 ₽,+9000,True
286133934,15 мая 2023,2023-05-15 00:00:00,63 000 ₽/мес.,63000,1 000 ₽,-1000,False
286133934,15 мая 2023,2023-05-15 00:00:00,64 000 ₽/мес.,64000,1 000 ₽,-1000,False
286133934,14 мая 2023,2023-05-14 00:00:00,65 000 ₽/мес.,65000,2 000 ₽,-2000,False
286133934,11 мая 2023,2023-05-11 00:00:00,67 000 ₽/мес.,67000,1 000 ₽,-1000,False
286133934,28 апр 2023,2023-04-28 00:00:00,68 000 ₽/мес.,68000,2 000 ₽,-2000,False
286133934,12 апр 2023,2023-04-12 00:00:00,70 000 ₽/мес.,70000,,,False
285029594,14 апр 2025,2025-04-14 00:00:00,90 000 ₽/мес.,90000,5 000 ₽,-5000,False
285029594,12 апр 2025,2025-04-12 00:00:00,95 000 ₽/мес.,95000,5 000 ₽,-5000,False
285029594,10 апр 2025,2025-04-10 00:00:00,100 000 ₽/мес.,100000,,,False
279095951,12 апр 2025,2025-04-12 00:00:00,75 000 ₽/мес.,75000,12 000 ₽,+12000,True
279095951,10 мар 2024,2024-03-10 00:00:00,63 000 ₽/мес.,63000,3 000 ₽,+3000,True
279095951,15 ноя 2023,2023-11-15 00:00:00,60 000 ₽/мес.,60000,2 000 ₽,+2000,True
279095951,11 сен 2023,2023-09-11 00:00:00,58 000 ₽/мес.,58000,8 000 ₽,+8000,True
279095951,12 окт 2022,2022-10-12 00:00:00,50 000 ₽/мес.,50000,,,False
279091615,8 апр 2025,2025-04-08 00:00:00,78 000 ₽/мес.,78000,2 000 ₽,-2000,False
279091615,2 апр 2025,2025-04-02 00:00:00,80 000 ₽/мес.,80000,5 000 ₽,-5000,False
279091615,17 мар 2025,2025-03-17 00:00:00,85 000 ₽/мес.,85000,5 000 ₽,-5000,False
279091615,9 мар 2025,2025-03-09 00:00:00,90 000 ₽/мес.,90000,5 000 ₽,-5000,False
279091615,20 фев 2025,2025-02-20 00:00:00,95 000 ₽/мес.,95000,,,False
277261869,Сегодня,2025-04-15 00:00:00,85 000 ₽/мес.,85000,15 000 ₽,-15000,False
277261869,11 апр 2025,2025-04-11 00:00:00,100 000 ₽/мес.,100000,,,False
253952303,14 апр 2025,2025-04-14 00:00:00,85 000 ₽/мес.,85000,6 000 ₽,+6000,True
253952303,11 апр 2024,2024-04-11 00:00:00,79 000 ₽/мес.,79000,5 000 ₽,-5000,False
253952303,2 апр 2024,2024-04-02 00:00:00,84 000 ₽/мес.,84000,,,False
249728148,Сегодня,2025-04-15 00:00:00,84 000 ₽/мес.,84000,3 000 ₽,-3000,False
249728148,8 апр 2025,2025-04-08 00:00:00,87 000 ₽/мес.,87000,3 000 ₽,-3000,False
249728148,3 апр 2025,2025-04-03 00:00:00,90 000 ₽/мес.,90000,,,False
245689151,15 мар 2025,2025-03-15 00:00:00,95 000 ₽/мес.,95000,5 000 ₽,-5000,False
245689151,10 фев 2025,2025-02-10 00:00:00,100 000 ₽/мес.,100000,,,False
214476827,14 фев 2025,2025-02-14 00:00:00,100 000 ₽/мес.,100000,10 000 ₽,-10000,False
214476827,26 янв 2025,2025-01-26 00:00:00,110 000 ₽/мес.,110000,10 000 ₽,+10000,True
214476827,13 янв 2025,2025-01-13 00:00:00,100 000 ₽/мес.,100000,,,False
315391581,30 мар 2025,2025-03-30 00:00:00,60 000 ₽/мес.,60000,2 000 ₽,-2000,False
315391581,30 мар 2025,2025-03-30 00:00:00,62 000 ₽/мес.,62000,3 000 ₽,-3000,False
315391581,27 мар 2025,2025-03-27 00:00:00,65 000 ₽/мес.,65000,5 000 ₽,-5000,False
315391581,25 мар 2025,2025-03-25 00:00:00,70 000 ₽/мес.,70000,,,False
315944479,9 апр 2025,2025-04-09 00:00:00,80 000 ₽/мес.,80000,25 000 ₽,+25000,True
315944479,7 апр 2025,2025-04-07 00:00:00,55 000 ₽/мес.,55000,5 000 ₽,-5000,False
315944479,7 апр 2025,2025-04-07 00:00:00,60 000 ₽/мес.,60000,30 000 ₽,-30000,False
315944479,7 апр 2025,2025-04-07 00:00:00,90 000 ₽/мес.,90000,,,False
316391076,18 апр 2025,2025-04-18 00:00:00,95 000 ₽/мес.,95000,10 000 ₽,-10000,False
316391076,16 апр 2025,2025-04-16 00:00:00,105 000 ₽/мес.,105000,,,False
316341699,18 апр 2025,2025-04-18 00:00:00,95 000 ₽/мес.,95000,10 000 ₽,-10000,False
316341699,15 апр 2025,2025-04-15 00:00:00,105 000 ₽/мес.,105000,,,False
316241614,17 апр 2025,2025-04-17 00:00:00,70 000 ₽/мес.,70000,5 000 ₽,-5000,False
316241614,13 апр 2025,2025-04-13 00:00:00,75 000 ₽/мес.,75000,,,False
316184609,17 апр 2025,2025-04-17 00:00:00,68 000 ₽/мес.,68000,5 000 ₽,-5000,False
316184609,11 апр 2025,2025-04-11 00:00:00,73 000 ₽/мес.,73000,,,False
316133891,15 апр 2025,2025-04-15 00:00:00,100 000 ₽/мес.,100000,10 000 ₽,-10000,False
316133891,13 апр 2025,2025-04-13 00:00:00,110 000 ₽/мес.,110000,10 000 ₽,-10000,False
316133891,10 апр 2025,2025-04-10 00:00:00,120 000 ₽/мес.,120000,,,False
315982292,16 апр 2025,2025-04-16 00:00:00,70 000 ₽/мес.,70000,5 000 ₽,-5000,False
315982292,7 апр 2025,2025-04-07 00:00:00,75 000 ₽/мес.,75000,,,False
315940995,18 апр 2025,2025-04-18 00:00:00,55 000 ₽/мес.,55000,5 000 ₽,-5000,False
315940995,6 апр 2025,2025-04-06 00:00:00,60 000 ₽/мес.,60000,,,False
315591337,18 апр 2025,2025-04-18 00:00:00,95 000 ₽/мес.,95000,15 000 ₽,-15000,False
315591337,13 апр 2025,2025-04-13 00:00:00,110 000 ₽/мес.,110000,10 000 ₽,-10000,False
315591337,10 апр 2025,2025-04-10 00:00:00,120 000 ₽/мес.,120000,10 000 ₽,+10000,True
315591337,4 апр 2025,2025-04-04 00:00:00,110 000 ₽/мес.,110000,10 000 ₽,-10000,False
315591337,29 мар 2025,2025-03-29 00:00:00,120 000 ₽/мес.,120000,,,False
315399988,16 апр 2025,2025-04-16 00:00:00,100 000 ₽/мес.,100000,15 000 ₽,-15000,False
315399988,31 мар 2025,2025-03-31 00:00:00,115 000 ₽/мес.,115000,5 000 ₽,-5000,False
315399988,29 мар 2025,2025-03-29 00:00:00,120 000 ₽/мес.,120000,5 000 ₽,-5000,False
315399988,27 мар 2025,2025-03-27 00:00:00,125 000 ₽/мес.,125000,5 000 ₽,-5000,False
315399988,25 мар 2025,2025-03-25 00:00:00,130 000 ₽/мес.,130000,,,False
314327617,16 апр 2025,2025-04-16 00:00:00,50 000 ₽/мес.,50000,5 000 ₽,+5000,True
314327617,16 мар 2025,2025-03-16 00:00:00,45 000 ₽/мес.,45000,5 000 ₽,-5000,False
314327617,10 мар 2025,2025-03-10 00:00:00,50 000 ₽/мес.,50000,3 000 ₽,-3000,False
314327617,10 мар 2025,2025-03-10 00:00:00,53 000 ₽/мес.,53000,2 000 ₽,-2000,False
314327617,5 мар 2025,2025-03-05 00:00:00,55 000 ₽/мес.,55000,5 000 ₽,-5000,False
314327617,28 фев 2025,2025-02-28 00:00:00,60 000 ₽/мес.,60000,,,False
313423014,18 апр 2025,2025-04-18 00:00:00,88 000 ₽/мес.,88000,7 000 ₽,-7000,False
313423014,17 апр 2025,2025-04-17 00:00:00,95 000 ₽/мес.,95000,7 000 ₽,+7000,True
313423014,15 апр 2025,2025-04-15 00:00:00,88 000 ₽/мес.,88000,10 000 ₽,-10000,False
313423014,3 апр 2025,2025-04-03 00:00:00,98 000 ₽/мес.,98000,,,False
258517947,18 апр 2025,2025-04-18 00:00:00,95 000 ₽/мес.,95000,15 000 ₽,+15000,True
258517947,28 мая 2024,2024-05-28 00:00:00,80 000 ₽/мес.,80000,,,False
316248917,16 апр 2025,2025-04-16 00:00:00,90 000 ₽/мес.,90000,8 000 ₽,-8000,False
316248917,13 апр 2025,2025-04-13 00:00:00,98 000 ₽/мес.,98000,,,False
316455052,18 апр 2025,2025-04-18 00:00:00,85 000 ₽/мес.,85000,5 000 ₽,-5000,False
316455052,18 апр 2025,2025-04-18 00:00:00,90 000 ₽/мес.,90000,,,False
316379955,18 апр 2025,2025-04-18 00:00:00,33 000 ₽/мес.,33000,3 000 ₽,+3000,True
316379955,16 апр 2025,2025-04-16 00:00:00,30 000 ₽/мес.,30000,,,False
316283255,17 апр 2025,2025-04-17 00:00:00,75 000 ₽/мес.,75000,5 000 ₽,-5000,False
316283255,14 апр 2025,2025-04-14 00:00:00,80 000 ₽/мес.,80000,,,False
316211737,18 апр 2025,2025-04-18 00:00:00,85 000 ₽/мес.,85000,3 000 ₽,-3000,False
316211737,12 апр 2025,2025-04-12 00:00:00,88 000 ₽/мес.,88000,,,False
316187925,16 апр 2025,2025-04-16 00:00:00,80 000 ₽/мес.,80000,5 000 ₽,-5000,False
316187925,11 апр 2025,2025-04-11 00:00:00,85 000 ₽/мес.,85000,,,False
